Statement,Label
I just want to assure [you] were not talking about cutting Medicare benefits.,TRUE
"When we had a conservative Republican president we were losing 750,000 jobs a month.",TRUE
"After one year, Tennessees students made their biggest single-year jump in achievement ever recorded in the state.",TRUE
Bill McCollum diverted a state plane to his home 53 times. A state auditor called it: likely a misuse of state resources.,FALSE
No member of the American public has ever been killed by commercial nuclear power a record unmatched by other fuels.,TRUE
Poll after poll after poll shows me beating Hillary.,FALSE
The people in Massachusetts like (the state health care plan) by about a 3-1 margin.,TRUE
"Says 23 percent of ninth graders in Newark will graduate with a high school diploma in four years and we spend $100,000 on their education in those four years, more than is spent on any other set of students in the United States.",FALSE
Says President Barack Obama is trying to pack the D.C. Circuit Court of Appeals.,FALSE
Anyone who knows you can just look it up to see if you voted.,TRUE
Says less than half of 1 percent of all the Texas legislators who ever served draw a benefit from pensions tied to the salaries of state district judges.,FALSE
"Bob Menendez just voted to increase the governments debt ceiling to $1.9 TRILLION! In his 19 years in Congress, Menendez has helped overspend America over $15 TRILLION into debt.",FALSE
I havent really proposed (phasing out aid to Israel) in the past.,FALSE
"Says Rep. Tammy Duckworth has been a staunch supporter of expanding the spending, size and reach of the IRS.",FALSE
One of George Soros companies has provided some of the (voting) machines for some states.,FALSE
Says the Obama administration will no longer enforce the Defense of Marriage Act (DOMA).,TRUE
And the revenue generated by drilling off Virginias coast? $40 million over 10 years.,FALSE
Mitt Romney gave away his fathers inheritance.,TRUE
"There are only four countries in the world that ... legalize abortion after five months -- China, North Korea, Canada and the U.S.",TRUE
"First, he (Obama) opposed the surge. Then he confidently predicted that it would fail. Then he tried to prevent funding for the troops who carried out the surge.",TRUE
Says Cathy Jordan was arrested and dragged out of her home by a SWAT team of hooligans for using medical marijuana.,FALSE
"Under energy efficiency legislation sponsored by U.S. Sen. Jeanne Shaheen, federal bureaucrats could take over the local building code enforcement in your city if so-called green mandates are not complied with quickly enough.",FALSE
"Currently, Florida is one of only five states in the nation that prohibit citizens from buying electricity from companies that will put solar panels on your home or business.",TRUE
The claim that 97 percent of scientists believe humans are causingclimate change has been debunked by the head of the United Nations Intergovernmental Panel on Climate Change. That number was pulled out of thin air.,FALSE
Says Tom Cotton voted to turn Medicare into a voucher system.,TRUE
The significant drop in Floridas unemployment rate is a good economic sign.,FALSE
"Federal spending is all discretionary, other than interest on the national debt. Social Security is discretionary. We have the discretion to change the law. Same is true with Medicare and Medicaid.",TRUE
"By age 65, the average woman will have lost $431,000 throughout her working career was a result of the pay gap.",TRUE
Says crime is rising in Manchester and has gone up 19 percent under Mayor Ted Gatsas.,TRUE
"I am the only candidate that has endorsed Bernie Sanders for President. In PA, Ive got Bernies back.",TRUE
"John McCain ""took on the drug industry.""",TRUE
War for the soul of the TxDems: 57% of Dem incumbents for Tx House LOST their primary.,FALSE
Says Mitt Romney flip-flopped on abortion.,TRUE
On recusing herself from cases after receiving a campaign contribution,TRUE
"Almost 88,000 United States service members are still missing and unaccounted for, dating back to World War II.",TRUE
"Says judges are using Shariah law in Dearborn, Mich.",FALSE
John doesn't have a record in the Senate. John's only passed four bills. They're all about post offices.,FALSE
Georgia has the fifth-highest number of uninsured people of any state in the union.,TRUE
"Mitt Romney previously believed ""that abortion should be safe and legal in this country."" Now he is ""prolife.""",TRUE
"Two weeks ago, a man entered the worlds busiest airport in Atlanta, Georgia, carrying a loaded AR-15 automatic weapon with an extended-capacity, 100-round magazine.",TRUE
"Of six Rhode Island tax-credit programs worth about $35 million, three companies got 90 percent of that -- CVS and two companies not even located in the state of Rhode Island.",TRUE
Two years ago we had the largest structural deficit ever in Wisconsin.,FALSE
"A study by the University of Virginia pulls back the curtain on Medicaids tragically bad outcomes, including increased risk of adjusted mortality.",TRUE
Says Gov. Rick Scott allowed Republican legislators to cut his teacher pay raise proposal by 60 percent.,FALSE
Says the New York Times can write a story that they know is false yet they cant basically be sued.,FALSE
More Texans have new jobs today than the entire population of Fort Worth.,TRUE
Says Oregon recyclers cant recycle plastic bags,TRUE
Says Mark Warner has supported restrictions on veterans second amendment rights.,TRUE
Says U.S. Senate candidate Joni Ernst signed a pledge that protects tax breaks for companies that ship jobs overseas.,FALSE
His biography says he was the top ROTC officer in the nation.,TRUE
Says he could be the first president in modern history to be outspent.,FALSE
The IRS doesnt have to prove something against you ... youve got the burden of proof.,TRUE
Florida students take an array of standardized high stakes tests which eat up as much as 45 school days per year.,FALSE
"From 2014 to 2015, Austins murder rate is up a whopping 83 percent.",FALSE
It is against the law for the NSA to record or monitor Americans phone calls without getting a specific FISA warrant to do so.,TRUE
"Hillary Clinton was against setting a deadline for withdrawal, but now she wants a ""precipitous withdrawal"" regardless of ""conditions on the ground"" or ""consequences of a defeat for the United States,"" an RNC radio ad.",TRUE
"In 2009, Yost spent 2.5 times more money than it took to run the (prosecutors) office before he got there.",TRUE
"In this bill that Ive just signed, we dont cut anybodys salary. We dont take away their pension. And we dont destroy their health care.",TRUE
"The United States is ""seeing greater income inequality now than any time since the 1920s.""",TRUE
"My 7-step plan creates 700,000 jobs in 7 years.",TRUE
(U.S. Rep. Jack Kingston) voted to fund (Obamacare).,FALSE
The United States Senate Democrats and Republicans (voted) to keep our government open.,FALSE
"In Ferguson, Mo.,youve got threeblack officers and 50 white officers with a town that is 67 percent African-American.",TRUE
The $3.6 billion deficit we inherited has turned into more than a half-billion-dollar surplus.,TRUE
Says Republican U.S. Rep. Bob Dold continues to side with his Republican leadership and the NRA in blocking consideration of a bill that would keep firearms out of the hands of people on the terrorist watch list.,TRUE
